workgroup,product,servicetype,seriousness2,activity,resource,supportsection,servicelevel,responsiblesection,lifecycle:transition,timestamp,customer,case
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-02-20 08:07:43+00:00,Value 52,Case 1040
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-02-20 08:07:57+00:00,Value 52,Case 1040
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-02-21 16:35:15+00:00,Value 52,Case 1040
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-04-04 07:10:38+00:00,Value 52,Case 1040
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-05-02 10:44:47+00:00,Value 55,Case 1041
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-05-02 10:44:54+00:00,Value 55,Case 1041
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-05-08 08:37:30+00:00,Value 55,Case 1041
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-06-09 10:50:29+00:00,Value 55,Case 1041
Value 1,Value 14,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-05-23 08:22:52+00:00,Value 99,Case 1042
Value 1,Value 14,Value 1,Value 1,Take in charge ticket,Value 9,Value 1,Value 2,Value 1,complete,2012-05-23 10:07:38+00:00,Value 99,Case 1042
Value 1,Value 14,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2012-05-23 14:24:29+00:00,Value 99,Case 1042
Value 1,Value 14,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-06-23 08:30:21+00:00,Value 99,Case 1042
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2012-11-15 08:29:06+00:00,Value 34,Case 1043
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-11-19 15:26:43+00:00,Value 34,Case 1043
Value 1,Value 1,Value 1,Value 2,Wait,Value 2,Value 1,Value 2,Value 1,complete,2012-11-22 16:04:35+00:00,Value 34,Case 1043
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-12-17 09:28:26+00:00,Value 34,Case 1043
Value 1,Value 1,Value 1,Value 2,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-01-01 09:28:46+00:00,Value 34,Case 1043
Value 2,Value 3,Value 2,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2010-05-13 14:45:13+00:00,Value 8,Case 1044
Value 2,Value 3,Value 2,Value 2,Take in charge ticket,Value 16,Value 1,Value 2,Value 1,complete,2010-05-17 16:21:00+00:00,Value 8,Case 1044
Value 2,Value 3,Value 2,Value 2,Resolve ticket,Value 16,Value 1,Value 2,Value 1,complete,2010-05-17 17:10:24+00:00,Value 8,Case 1044
Value 2,Value 3,Value 2,Value 2,Take in charge ticket,Value 16,Value 1,Value 2,Value 1,complete,2010-05-18 08:21:15+00:00,Value 8,Case 1044
Value 2,Value 3,Value 2,Value 2,Wait,Value 16,Value 1,Value 2,Value 1,complete,2010-05-18 08:44:56+00:00,Value 8,Case 1044
Value 2,Value 3,Value 2,Value 2,Take in charge ticket,Value 16,Value 1,Value 2,Value 1,complete,2010-05-18 09:26:17+00:00,Value 8,Case 1044
Value 2,Value 3,Value 2,Value 2,Resolve ticket,Value 16,Value 1,Value 2,Value 1,complete,2010-05-18 09:28:09+00:00,Value 8,Case 1044
Value 2,Value 3,Value 2,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2010-06-26 14:50:32+00:00,Value 8,Case 1044
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 9,Value 1,Value 2,Value 1,complete,2011-06-24 10:10:25+00:00,Value 107,Case 1045
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-06-27 13:36:12+00:00,Value 107,Case 1045
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-06-27 13:37:30+00:00,Value 107,Case 1045
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-08-22 10:20:40+00:00,Value 107,Case 1045
Value 1,Value 8,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-04-02 08:42:04+00:00,Value 51,Case 1046
Value 1,Value 8,Value 1,Value 1,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-04-02 08:42:15+00:00,Value 51,Case 1046
Value 1,Value 8,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-04-02 10:12:04+00:00,Value 51,Case 1046
Value 1,Value 8,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-05-18 08:52:05+00:00,Value 51,Case 1046
Value 1,Value 3,Value 1,Value 4,Assign seriousness,Value 9,Value 1,Value 2,Value 1,complete,2010-12-13 10:53:33+00:00,Value 258,Case 1048
Value 1,Value 3,Value 1,Value 4,Take in charge ticket,Value 9,Value 1,Value 2,Value 1,complete,2010-12-13 10:53:45+00:00,Value 258,Case 1048
Value 1,Value 3,Value 1,Value 4,Wait,Value 9,Value 1,Value 2,Value 1,complete,2010-12-13 10:54:14+00:00,Value 258,Case 1048
Value 1,Value 3,Value 1,Value 4,Take in charge ticket,Value 9,Value 1,Value 2,Value 1,complete,2010-12-30 08:41:02+00:00,Value 258,Case 1048
Value 1,Value 3,Value 1,Value 4,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2010-12-30 08:41:14+00:00,Value 258,Case 1048
Value 1,Value 3,Value 1,Value 4,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-01-19 08:50:44+00:00,Value 258,Case 1048
Value 1,Value 2,Value 1,Value 2,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-02-09 14:14:35+00:00,Value 16,Case 1049
Value 1,Value 2,Value 1,Value 2,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-02-09 14:15:26+00:00,Value 16,Case 1049
Value 1,Value 2,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-02-14 16:45:38+00:00,Value 16,Case 1049
Value 1,Value 2,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-02-14 16:45:38+00:00,Value 16,Case 1049
Value 1,Value 2,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-03-24 14:20:38+00:00,Value 16,Case 1049
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-11-20 09:00:13+00:00,Value 64,Case 105
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-11-26 16:42:13+00:00,Value 64,Case 105
Value 1,Value 1,Value 1,Value 1,Wait,Value 2,Value 1,Value 2,Value 1,complete,2012-11-30 09:01:21+00:00,Value 64,Case 105
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-12-07 16:04:16+00:00,Value 64,Case 105
Value 1,Value 1,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2012-12-22 16:04:35+00:00,Value 64,Case 105
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 8,Value 1,Value 3,Value 1,complete,2011-05-12 08:27:06+00:00,Value 71,Case 1050
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 8,Value 1,Value 3,Value 1,complete,2011-05-12 08:27:37+00:00,Value 71,Case 1050
Value 1,Value 1,Value 1,Value 1,Wait,Value 9,Value 1,Value 3,Value 1,complete,2011-05-13 10:46:18+00:00,Value 71,Case 1050
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 9,Value 1,Value 3,Value 1,complete,2011-05-20 07:05:57+00:00,Value 71,Case 1050
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 3,Value 1,complete,2011-05-20 07:06:09+00:00,Value 71,Case 1050
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 9,Value 1,Value 3,Value 1,complete,2011-06-07 09:09:31+00:00,Value 71,Case 1050
Value 1,Value 1,Value 1,Value 1,Wait,Value 9,Value 1,Value 3,Value 1,complete,2011-06-08 08:09:20+00:00,Value 71,Case 1050
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 9,Value 1,Value 3,Value 1,complete,2011-06-08 12:44:40+00:00,Value 71,Case 1050
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 3,Value 1,complete,2011-06-08 12:44:48+00:00,Value 71,Case 1050
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2011-06-23 12:44:59+00:00,Value 71,Case 1050
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 9,Value 1,Value 2,Value 1,complete,2010-12-27 08:06:01+00:00,Value 22,Case 1051
Value 1,Value 3,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-12-27 14:46:09+00:00,Value 22,Case 1051
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-01-18 11:26:09+00:00,Value 22,Case 1051
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-02-02 11:26:23+00:00,Value 22,Case 1051
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-02-03 14:26:08+00:00,Value 49,Case 1052
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 8,Value 1,Value 2,Value 1,complete,2011-02-03 16:19:25+00:00,Value 49,Case 1052
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 8,Value 1,Value 2,Value 1,complete,2011-02-03 16:20:49+00:00,Value 49,Case 1052
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-04-03 13:30:41+00:00,Value 49,Case 1052
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 4,Value 1,Value 3,Value 1,complete,2013-02-07 13:32:19+00:00,Value 138,Case 1054
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 3,Value 1,complete,2013-02-07 13:32:43+00:00,Value 138,Case 1054
Value 1,Value 1,Value 1,Value 1,Wait,Value 2,Value 1,Value 3,Value 1,complete,2013-02-15 11:48:40+00:00,Value 138,Case 1054
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 3,Value 1,complete,2013-03-01 13:51:27+00:00,Value 138,Case 1054
Value 1,Value 1,Value 1,Value 1,Closed,Value 3,Value 1,Value 3,Value 1,complete,2013-03-16 13:51:45+00:00,Value 138,Case 1054
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2012-01-23 15:13:31+00:00,Value 70,Case 1055
Value 1,Value 3,Value 1,Value 1,Take in charge ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-01-23 16:49:47+00:00,Value 70,Case 1055
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-01-24 14:19:03+00:00,Value 70,Case 1055
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-02-23 15:20:47+00:00,Value 70,Case 1055
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-06-06 12:08:26+00:00,Value 97,Case 1056
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-06-06 12:08:43+00:00,Value 97,Case 1056
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-06-06 15:16:31+00:00,Value 97,Case 1056
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-07-07 12:10:46+00:00,Value 97,Case 1056
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 13,Value 1,Value 3,Value 1,complete,2013-01-10 16:49:27+00:00,Value 9,Case 1057
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 3,Value 1,complete,2013-01-11 11:57:25+00:00,Value 9,Case 1057
Value 1,Value 1,Value 1,Value 1,Require upgrade,Value 2,Value 1,Value 3,Value 1,complete,2013-01-18 15:35:16+00:00,Value 9,Case 1057
Value 1,Value 1,Value 1,Value 1,Wait,Value 2,Value 1,Value 3,Value 1,complete,2013-01-18 15:35:51+00:00,Value 9,Case 1057
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 3,Value 1,complete,2013-02-18 09:37:33+00:00,Value 9,Case 1057
Value 1,Value 1,Value 1,Value 1,Closed,Value 3,Value 1,Value 3,Value 1,complete,2013-03-05 09:37:48+00:00,Value 9,Case 1057
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-06-28 12:24:41+00:00,Value 104,Case 1058
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-06-28 12:25:05+00:00,Value 104,Case 1058
Value 1,Value 1,Value 1,Value 2,Wait,Value 1,Value 1,Value 3,Value 1,complete,2012-07-13 13:26:12+00:00,Value 104,Case 1058
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-07-18 15:43:16+00:00,Value 104,Case 1058
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-08-02 15:43:35+00:00,Value 104,Case 1058
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2012-01-09 07:53:54+00:00,Value 17,Case 1059
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-01-09 09:30:45+00:00,Value 17,Case 1059
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-01-09 10:31:05+00:00,Value 17,Case 1059
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-02-19 17:00:46+00:00,Value 17,Case 1059
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2011-09-02 13:25:55+00:00,Value 49,Case 1060
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-09-14 13:30:44+00:00,Value 49,Case 1060
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-09-19 13:56:27+00:00,Value 49,Case 1060
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-10-04 13:56:37+00:00,Value 49,Case 1060
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-07-11 14:48:16+00:00,Value 55,Case 1063
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-07-11 14:48:28+00:00,Value 55,Case 1063
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-07-11 15:24:11+00:00,Value 55,Case 1063
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-09-02 14:50:27+00:00,Value 55,Case 1063
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 4,Value 1,Value 3,Value 1,complete,2012-05-21 15:39:11+00:00,Value 71,Case 1064
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-05-22 07:34:16+00:00,Value 71,Case 1064
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-05-29 07:08:42+00:00,Value 71,Case 1064
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-07-13 15:41:15+00:00,Value 71,Case 1064
Value 1,Value 11,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-05-24 09:32:06+00:00,Value 113,Case 1066
Value 1,Value 11,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-05-25 09:42:28+00:00,Value 113,Case 1066
Value 1,Value 11,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-05-25 12:30:22+00:00,Value 113,Case 1066
Value 1,Value 11,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-07-11 09:40:38+00:00,Value 113,Case 1066
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 4,Value 1,Value 3,Value 1,complete,2012-02-14 10:34:26+00:00,Value 219,Case 1067
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 13,Value 1,Value 3,Value 1,complete,2012-02-14 11:48:20+00:00,Value 219,Case 1067
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 3,Value 1,complete,2012-02-16 11:40:57+00:00,Value 219,Case 1067
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-03-23 10:40:44+00:00,Value 219,Case 1067
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-05-15 08:49:37+00:00,Value 187,Case 1068
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 9,Value 1,Value 3,Value 1,complete,2012-05-18 12:33:18+00:00,Value 187,Case 1068
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 3,Value 1,complete,2012-05-21 13:18:53+00:00,Value 187,Case 1068
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-07-07 08:50:39+00:00,Value 187,Case 1068
Value 1,Value 1,Value 1,Value 4,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-06-21 14:09:39+00:00,Value 14,Case 1069
Value 1,Value 1,Value 1,Value 4,Take in charge ticket,Value 8,Value 1,Value 2,Value 1,complete,2011-06-21 14:10:08+00:00,Value 14,Case 1069
Value 1,Value 1,Value 1,Value 4,Resolve ticket,Value 8,Value 1,Value 2,Value 1,complete,2011-06-21 14:10:56+00:00,Value 14,Case 1069
Value 1,Value 1,Value 1,Value 4,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-07-24 14:11:08+00:00,Value 14,Case 1069
Value 1,Value 5,Value 1,Value 1,Assign seriousness,Value 18,Value 1,Value 2,Value 1,complete,2013-10-30 13:25:20+00:00,Value 18,Case 107
Value 1,Value 5,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2013-10-31 14:48:10+00:00,Value 18,Case 107
Value 1,Value 5,Value 1,Value 1,Wait,Value 2,Value 1,Value 2,Value 1,complete,2013-11-15 08:31:41+00:00,Value 18,Case 107
Value 1,Value 5,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2013-11-18 08:20:45+00:00,Value 18,Case 107
Value 1,Value 5,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-12-03 08:20:56+00:00,Value 18,Case 107
Value 2,Value 3,Value 2,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-11-23 08:40:05+00:00,Value 8,Case 1070
Value 2,Value 3,Value 2,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-11-27 12:09:04+00:00,Value 8,Case 1070
Value 2,Value 3,Value 2,Value 1,Resolve ticket,Value 16,Value 1,Value 2,Value 1,complete,2012-11-27 12:16:27+00:00,Value 8,Case 1070
Value 2,Value 3,Value 2,Value 1,Take in charge ticket,Value 16,Value 1,Value 2,Value 1,complete,2012-11-30 14:58:54+00:00,Value 8,Case 1070
Value 2,Value 3,Value 2,Value 1,Wait,Value 16,Value 1,Value 2,Value 1,complete,2012-12-05 09:59:17+00:00,Value 8,Case 1070
Value 2,Value 3,Value 2,Value 1,Resolve ticket,Value 16,Value 1,Value 2,Value 1,complete,2012-12-13 17:39:38+00:00,Value 8,Case 1070
Value 2,Value 3,Value 2,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2012-12-28 17:39:52+00:00,Value 8,Case 1070
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-05-18 09:38:14+00:00,Value 218,Case 1071
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 8,Value 1,Value 2,Value 1,complete,2011-05-18 09:38:35+00:00,Value 218,Case 1071
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-05-23 10:35:13+00:00,Value 218,Case 1071
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-07-01 09:40:32+00:00,Value 218,Case 1071
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2011-12-30 08:47:19+00:00,Value 5,Case 1073
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 9,Value 1,Value 3,Value 1,complete,2012-01-02 08:40:49+00:00,Value 5,Case 1073
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 3,Value 1,complete,2012-01-02 09:45:20+00:00,Value 5,Case 1073
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-02-08 08:50:32+00:00,Value 5,Case 1073
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-10-28 10:45:32+00:00,Value 27,Case 1074
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-11-02 16:41:16+00:00,Value 27,Case 1074
Value 1,Value 1,Value 1,Value 1,Wait,Value 13,Value 1,Value 2,Value 1,complete,2011-11-10 14:21:37+00:00,Value 27,Case 1074
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-11-17 13:49:37+00:00,Value 27,Case 1074
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-12-07 11:10:25+00:00,Value 27,Case 1074
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2012-08-07 10:01:46+00:00,Value 1,Case 1075
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 3,Value 1,Value 2,Value 1,complete,2012-08-23 07:05:34+00:00,Value 1,Case 1075
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-09-05 08:54:11+00:00,Value 1,Case 1075
Value 1,Value 1,Value 1,Value 2,Closed,Value 3,Value 1,Value 2,Value 1,complete,2012-09-20 08:54:27+00:00,Value 1,Case 1075
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2012-04-24 15:48:55+00:00,Value 230,Case 1076
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-04-30 14:02:06+00:00,Value 230,Case 1076
Value 1,Value 1,Value 1,Value 2,Wait,Value 1,Value 1,Value 2,Value 1,complete,2012-05-08 09:17:42+00:00,Value 230,Case 1076
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-05-15 12:31:15+00:00,Value 230,Case 1076
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-06-14 12:31:39+00:00,Value 230,Case 1076
Value 1,Value 1,Value 1,Value 4,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-02-09 11:06:02+00:00,Value 27,Case 1078
Value 1,Value 1,Value 1,Value 4,Take in charge ticket,Value 8,Value 1,Value 2,Value 1,complete,2011-02-09 11:08:31+00:00,Value 27,Case 1078
