workgroup,product,servicetype,seriousness2,activity,resource,supportsection,servicelevel,responsiblesection,lifecycle:transition,timestamp,customer,case
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 3,Value 1,complete,2011-08-22 14:08:16+00:00,Value 5,Case 3694
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2011-09-29 09:50:23+00:00,Value 5,Case 3694
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 9,Value 1,Value 2,Value 1,complete,2011-07-12 16:16:54+00:00,Value 21,Case 3702
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2011-07-13 09:15:53+00:00,Value 21,Case 3702
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-07-14 12:34:52+00:00,Value 21,Case 3702
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-08-25 16:00:26+00:00,Value 21,Case 3702
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 9,Value 1,Value 2,Value 1,complete,2011-12-22 10:13:35+00:00,Value 60,Case 3704
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-12-22 10:13:44+00:00,Value 60,Case 3704
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-02-08 10:22:42+00:00,Value 60,Case 3704
Value 1,Value 4,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-06-25 14:55:37+00:00,Value 50,Case 3725
Value 1,Value 4,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-06-25 14:59:01+00:00,Value 50,Case 3725
Value 1,Value 4,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-06-25 14:59:03+00:00,Value 50,Case 3725
Value 1,Value 4,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-07-26 15:00:27+00:00,Value 50,Case 3725
Value 1,Value 4,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-12-20 08:34:17+00:00,Value 18,Case 3728
Value 1,Value 4,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2011-12-20 14:37:22+00:00,Value 18,Case 3728
Value 1,Value 4,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-12-20 14:43:17+00:00,Value 18,Case 3728
Value 1,Value 4,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-01-20 08:40:18+00:00,Value 18,Case 3728
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-09-29 07:08:57+00:00,Value 49,Case 3729
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2011-09-29 07:26:43+00:00,Value 49,Case 3729
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-11-16 08:10:34+00:00,Value 49,Case 3729
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-11-10 10:00:17+00:00,Value 48,Case 3733
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2011-11-10 17:04:54+00:00,Value 48,Case 3733
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2011-11-10 17:04:54+00:00,Value 48,Case 3733
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-12-13 10:10:27+00:00,Value 48,Case 3733
Value 2,Value 3,Value 2,Value 4,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2011-11-09 08:19:51+00:00,Value 8,Case 3739
Value 2,Value 3,Value 2,Value 4,Resolve ticket,Value 16,Value 1,Value 2,Value 1,complete,2011-11-09 08:38:34+00:00,Value 8,Case 3739
Value 2,Value 3,Value 2,Value 4,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-12-29 08:20:44+00:00,Value 8,Case 3739
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2011-10-27 15:21:46+00:00,Value 13,Case 3754
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 3,Value 1,complete,2011-10-28 09:32:48+00:00,Value 13,Case 3754
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2011-12-04 16:30:25+00:00,Value 13,Case 3754
Value 1,Value 11,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-05-02 08:20:43+00:00,Value 113,Case 3760
Value 1,Value 11,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-05-02 13:45:05+00:00,Value 113,Case 3760
Value 1,Value 11,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-06-02 08:30:15+00:00,Value 113,Case 3760
Value 1,Value 5,Value 1,Value 2,Assign seriousness,Value 4,Value 1,Value 3,Value 1,complete,2013-01-28 13:34:43+00:00,Value 158,Case 380
Value 1,Value 5,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 3,Value 1,complete,2013-02-18 16:52:43+00:00,Value 158,Case 380
Value 1,Value 5,Value 1,Value 2,Closed,Value 3,Value 1,Value 3,Value 1,complete,2013-03-05 16:52:56+00:00,Value 158,Case 380
Value 1,Value 1,Value 1,Value 2,Insert ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-12-13 11:36:24+00:00,Value 205,Case 3802
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-12-13 11:44:17+00:00,Value 205,Case 3802
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2013-01-08 12:00:50+00:00,Value 205,Case 3802
Value 1,Value 1,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-01-23 12:01:06+00:00,Value 205,Case 3802
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-10-03 14:50:24+00:00,Value 120,Case 3803
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2011-10-05 08:51:44+00:00,Value 120,Case 3803
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-10-05 08:54:37+00:00,Value 120,Case 3803
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-11-03 16:00:26+00:00,Value 120,Case 3803
Value 1,Value 1,Value 1,Value 4,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-06-08 07:35:33+00:00,Value 266,Case 3854
Value 1,Value 1,Value 1,Value 4,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-06-08 10:31:08+00:00,Value 266,Case 3854
Value 1,Value 1,Value 1,Value 4,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-07-13 07:41:19+00:00,Value 266,Case 3854
Value 1,Value 2,Value 1,Value 2,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-07-27 13:12:28+00:00,Value 178,Case 3870
Value 1,Value 2,Value 1,Value 2,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-08-03 09:48:32+00:00,Value 178,Case 3870
Value 1,Value 2,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-09-09 13:20:32+00:00,Value 178,Case 3870
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-08-02 08:20:16+00:00,Value 30,Case 3880
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-08-02 08:21:18+00:00,Value 30,Case 3880
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-09-09 08:30:32+00:00,Value 30,Case 3880
Value 2,Value 2,Value 2,Value 2,Assign seriousness,Value 14,Value 1,Value 2,Value 1,complete,2013-06-18 07:29:01+00:00,Value 35,Case 3888
Value 2,Value 2,Value 2,Value 2,Resolve ticket,Value 16,Value 1,Value 2,Value 1,complete,2013-07-29 07:53:18+00:00,Value 35,Case 3888
Value 2,Value 2,Value 2,Value 2,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-08-13 07:53:30+00:00,Value 35,Case 3888
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 14,Value 1,Value 2,Value 1,complete,2013-04-23 16:10:56+00:00,Value 63,Case 3913
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 14,Value 1,Value 2,Value 1,complete,2013-05-20 10:10:09+00:00,Value 63,Case 3913
Value 1,Value 1,Value 1,Value 2,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-06-04 10:10:17+00:00,Value 63,Case 3913
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-03-12 09:57:46+00:00,Value 161,Case 392
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2012-03-12 14:53:29+00:00,Value 161,Case 392
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2012-03-12 14:57:06+00:00,Value 161,Case 392
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-04-25 09:00:26+00:00,Value 161,Case 392
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-09-27 07:35:26+00:00,Value 169,Case 3934
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2011-09-27 15:03:58+00:00,Value 169,Case 3934
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-10-28 07:40:49+00:00,Value 169,Case 3934
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 12,Value 1,Value 2,Value 1,complete,2011-09-05 09:20:21+00:00,Value 17,Case 3942
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 10,Value 1,Value 2,Value 1,complete,2011-09-08 13:59:19+00:00,Value 17,Case 3942
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-10-06 09:31:38+00:00,Value 17,Case 3942
Value 1,Value 2,Value 1,Value 2,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2013-05-15 15:32:21+00:00,Value 58,Case 4031
Value 1,Value 2,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2013-06-14 12:44:28+00:00,Value 58,Case 4031
Value 1,Value 2,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2013-06-14 12:44:28+00:00,Value 58,Case 4031
Value 1,Value 2,Value 1,Value 2,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-06-29 12:44:47+00:00,Value 58,Case 4031
Value 2,Value 3,Value 2,Value 2,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2012-08-06 12:26:32+00:00,Value 8,Case 4032
Value 2,Value 3,Value 2,Value 2,Wait,Value 12,Value 1,Value 2,Value 1,complete,2012-08-07 08:22:11+00:00,Value 8,Case 4032
Value 2,Value 3,Value 2,Value 2,Resolve ticket,Value 12,Value 1,Value 2,Value 1,complete,2012-08-09 13:43:12+00:00,Value 8,Case 4032
Value 2,Value 3,Value 2,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-09-08 13:43:41+00:00,Value 8,Case 4032
Value 1,Value 12,Value 1,Value 1,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2012-02-03 10:48:29+00:00,Value 11,Case 4042
Value 1,Value 12,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-02-03 10:48:40+00:00,Value 11,Case 4042
Value 1,Value 12,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-03-07 10:51:24+00:00,Value 11,Case 4042
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2012-02-14 15:09:55+00:00,Value 121,Case 4056
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-02-14 15:10:30+00:00,Value 121,Case 4056
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-03-29 14:10:28+00:00,Value 121,Case 4056
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2011-10-14 07:50:40+00:00,Value 71,Case 4080
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 3,Value 1,complete,2011-10-14 09:54:41+00:00,Value 71,Case 4080
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 3,Value 1,complete,2011-10-14 09:54:41+00:00,Value 71,Case 4080
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 3,Value 1,complete,2011-11-20 09:00:19+00:00,Value 71,Case 4080
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-09-21 10:01:14+00:00,Value 22,Case 4085
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2011-09-21 14:26:12+00:00,Value 22,Case 4085
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-09-21 14:28:13+00:00,Value 22,Case 4085
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-10-22 10:10:43+00:00,Value 22,Case 4085
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2011-12-13 08:02:11+00:00,Value 17,Case 4097
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2011-12-13 08:02:58+00:00,Value 17,Case 4097
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-01-13 08:10:52+00:00,Value 17,Case 4097
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 9,Value 1,Value 2,Value 1,complete,2011-08-24 14:30:52+00:00,Value 16,Case 4103
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-08-25 09:59:23+00:00,Value 16,Case 4103
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-09-24 14:40:26+00:00,Value 16,Case 4103
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-12-28 14:40:31+00:00,Value 17,Case 4110
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-12-28 16:26:02+00:00,Value 17,Case 4110
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-01-28 14:50:43+00:00,Value 17,Case 4110
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 9,Value 1,Value 3,Value 1,complete,2012-03-14 11:09:46+00:00,Value 245,Case 4111
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 9,Value 1,Value 3,Value 1,complete,2012-03-14 11:16:13+00:00,Value 245,Case 4111
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-04-20 10:10:45+00:00,Value 245,Case 4111
Value 1,Value 4,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 3,Value 1,complete,2011-08-03 16:00:11+00:00,Value 55,Case 4117
Value 1,Value 4,Value 1,Value 1,Resolve ticket,Value 10,Value 1,Value 3,Value 1,complete,2011-08-04 16:35:46+00:00,Value 55,Case 4117
Value 1,Value 4,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2011-09-10 16:00:58+00:00,Value 55,Case 4117
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-09-30 15:14:12+00:00,Value 361,Case 4139
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-10-04 13:10:35+00:00,Value 361,Case 4139
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-11-02 16:20:27+00:00,Value 361,Case 4139
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2012-11-27 16:56:32+00:00,Value 22,Case 4183
Value 1,Value 1,Value 1,Value 2,Require upgrade,Value 2,Value 1,Value 2,Value 1,complete,2012-11-28 15:47:32+00:00,Value 22,Case 4183
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-12-17 09:54:46+00:00,Value 22,Case 4183
Value 1,Value 1,Value 1,Value 2,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-01-01 09:55:06+00:00,Value 22,Case 4183
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-01-13 13:16:43+00:00,Value 14,Case 4191
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2012-01-17 14:26:29+00:00,Value 14,Case 4191
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2012-01-17 14:26:29+00:00,Value 14,Case 4191
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-02-15 13:22:03+00:00,Value 14,Case 4191
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-12-28 16:18:12+00:00,Value 43,Case 4204
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2011-12-30 08:43:08+00:00,Value 43,Case 4204
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2011-12-30 08:43:08+00:00,Value 43,Case 4204
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-02-12 16:20:25+00:00,Value 43,Case 4204
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2012-02-16 16:04:39+00:00,Value 60,Case 4215
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2012-02-17 08:38:07+00:00,Value 60,Case 4215
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-02-17 09:01:26+00:00,Value 60,Case 4215
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-03-31 15:10:33+00:00,Value 60,Case 4215
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2011-08-22 13:59:31+00:00,Value 17,Case 4231
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-08-22 14:00:59+00:00,Value 17,Case 4231
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-09-22 14:00:15+00:00,Value 17,Case 4231
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-11-08 11:58:32+00:00,Value 88,Case 4235
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2011-11-08 11:58:42+00:00,Value 88,Case 4235
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-01-06 12:01:04+00:00,Value 88,Case 4235
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-08-02 12:45:08+00:00,Value 30,Case 4248
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-08-02 12:45:36+00:00,Value 30,Case 4248
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-09-09 12:51:12+00:00,Value 30,Case 4248
Value 1,Value 4,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2011-10-20 13:36:37+00:00,Value 180,Case 4265
Value 1,Value 4,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-10-20 13:37:02+00:00,Value 180,Case 4265
Value 1,Value 4,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-12-03 14:42:52+00:00,Value 180,Case 4265
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2012-02-22 11:49:22+00:00,Value 266,Case 4289
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-02-22 11:49:33+00:00,Value 266,Case 4289
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-03-24 11:50:23+00:00,Value 266,Case 4289
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 13,Value 1,Value 3,Value 1,complete,2011-09-01 13:39:40+00:00,Value 9,Case 4291
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 13,Value 1,Value 3,Value 1,complete,2011-09-01 13:59:02+00:00,Value 9,Case 4291
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 3,Value 1,complete,2011-10-08 13:40:37+00:00,Value 9,Case 4291
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-07-17 14:16:05+00:00,Value 186,Case 4298
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-07-17 14:16:29+00:00,Value 186,Case 4298
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-09-08 14:20:41+00:00,Value 186,Case 4298
Value 1,Value 12,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-04-13 07:59:44+00:00,Value 143,Case 4317
Value 1,Value 12,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-04-13 08:00:59+00:00,Value 143,Case 4317
Value 1,Value 12,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-04-13 08:01:00+00:00,Value 143,Case 4317
Value 1,Value 12,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-05-23 08:00:35+00:00,Value 143,Case 4317
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-07-03 08:57:53+00:00,Value 163,Case 4357
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-07-03 08:59:52+00:00,Value 163,Case 4357
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-07-03 08:59:53+00:00,Value 163,Case 4357
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-08-03 09:00:14+00:00,Value 163,Case 4357
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 4,Value 1,Value 3,Value 1,complete,2012-08-03 07:59:29+00:00,Value 5,Case 4371
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 4,Value 1,Value 3,Value 1,complete,2012-08-03 08:00:00+00:00,Value 5,Case 4371
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 4,Value 1,Value 3,Value 1,complete,2012-08-03 08:00:01+00:00,Value 5,Case 4371
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-09-09 08:00:32+00:00,Value 5,Case 4371
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-03-07 10:56:15+00:00,Value 3,Case 4372
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-03-07 11:07:03+00:00,Value 3,Case 4372
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-04-07 10:02:08+00:00,Value 3,Case 4372
Value 2,Value 3,Value 2,Value 2,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-12-12 15:52:55+00:00,Value 8,Case 4388
Value 2,Value 3,Value 2,Value 2,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2011-12-12 15:55:41+00:00,Value 8,Case 4388
Value 2,Value 3,Value 2,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-02-09 16:00:27+00:00,Value 8,Case 4388
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 14,Value 1,Value 1,Value 1,complete,2013-05-29 11:10:53+00:00,Value 106,Case 4417
Value 1,Value 1,Value 1,Value 1,Wait,Value 2,Value 1,Value 1,Value 1,complete,2013-05-31 07:07:30+00:00,Value 106,Case 4417
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 1,Value 1,complete,2013-06-18 15:59:23+00:00,Value 106,Case 4417
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 1,Value 1,complete,2013-06-18 15:59:24+00:00,Value 106,Case 4417
Value 1,Value 1,Value 1,Value 1,Closed,Value 3,Value 1,Value 1,Value 1,complete,2013-07-03 15:59:34+00:00,Value 106,Case 4417
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2012-08-08 11:07:12+00:00,Value 81,Case 4419
Value 1,Value 1,Value 1,Value 1,Wait,Value 13,Value 1,Value 2,Value 1,complete,2012-08-13 13:06:37+00:00,Value 81,Case 4419
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-08-27 10:50:56+00:00,Value 81,Case 4419
Value 1,Value 1,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2012-09-11 10:51:13+00:00,Value 81,Case 4419
Value 2,Value 3,Value 2,Value 2,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-05-11 07:50:25+00:00,Value 8,Case 4466
Value 2,Value 3,Value 2,Value 2,Wait,Value 6,Value 1,Value 2,Value 1,complete,2012-05-11 12:14:20+00:00,Value 8,Case 4466
Value 2,Value 3,Value 2,Value 2,Resolve ticket,Value 6,Value 1,Value 2,Value 1,complete,2012-05-22 07:08:08+00:00,Value 8,Case 4466
Value 2,Value 3,Value 2,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-06-20 07:10:19+00:00,Value 8,Case 4466
Value 1,Value 8,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-05-03 12:46:00+00:00,Value 51,Case 4468
Value 1,Value 8,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-05-03 13:09:05+00:00,Value 51,Case 4468
